start_time,end_time,latency
1729704159.6648169,1729704159.7165692,0.051752328872680664
1729704159.7165701,1729704159.76999,0.05341982841491699
1729704159.769991,1729704159.8242471,0.05425620079040527
1729704159.824249,1729704159.8752918,0.051042795181274414
1729704159.875293,1729704159.927739,0.05244588851928711
1729704159.9277408,1729704159.9817119,0.053971052169799805
1729704159.9817128,1729704160.034431,0.052718162536621094
1729704160.0344331,1729704160.08761,0.0531768798828125
1729704160.087611,1729704160.142879,0.055268049240112305
1729704160.142881,1729704160.198986,0.05610513687133789
1729704160.198987,1729704160.252821,0.053833961486816406
1729704160.252822,1729704160.305196,0.05237412452697754
1729704160.305197,1729704160.358519,0.05332207679748535
1729704160.358521,1729704160.411819,0.053297996520996094
1729704160.4118211,1729704160.465027,0.05320596694946289
1729704160.465029,1729704160.518218,0.05318903923034668
1729704160.518219,1729704160.5856378,0.06741881370544434
1729704160.585639,1729704160.638988,0.05334901809692383
1729704160.638989,1729704160.6916091,0.05262017250061035
1729704160.6916108,1729704160.743669,0.05205821990966797
1729704160.74367,1729704160.796244,0.05257391929626465
1729704160.796245,1729704160.853299,0.05705380439758301
1729704160.8532999,1729704160.910622,0.057322025299072266
1729704160.910623,1729704160.965791,0.05516791343688965
1729704160.965792,1729704161.0196,0.053807973861694336
1729704161.0196018,1729704161.071855,0.05225324630737305
1729704161.071856,1729704161.12354,0.051683902740478516
1729704161.1235409,1729704161.1790779,0.05553698539733887
1729704161.1790788,1729704161.2363021,0.05722332000732422
1729704161.2363038,1729704161.288977,0.0526731014251709
1729704161.2889779,1729704161.3400059,0.05102801322937012
1729704161.3400068,1729704161.4272158,0.08720898628234863
1729704161.427217,1729704161.5110059,0.08378887176513672
1729704161.511007,1729704161.6218529,0.11084580421447754
1729704161.621854,1729704161.704292,0.08243799209594727
1729704161.704293,1729704161.8037078,0.09941482543945312
1729704161.80371,1729704161.86023,0.05651998519897461
1729704161.860231,1729704162.016402,0.15617108345031738
1729704162.016403,1729704162.134859,0.11845612525939941
1729704162.13486,1729704162.247531,0.1126708984375
1729704162.247533,1729704162.326313,0.07877993583679199
1729704162.326315,1729704162.4001,0.07378506660461426
1729704162.400102,1729704162.451647,0.051545143127441406
1729704162.451648,1729704162.506874,0.05522608757019043
1729704162.5068748,1729704162.5590668,0.052191972732543945
1729704162.559068,1729704162.610003,0.05093502998352051
1729704162.610004,1729704162.6628458,0.052841901779174805
1729704162.662847,1729704162.749256,0.08640885353088379
1729704162.7492568,1729704162.801704,0.05244708061218262
1729704162.801705,1729704162.854441,0.05273604393005371
1729704162.854442,1729704162.9056342,0.051192283630371094
1729704162.905636,1729704162.966588,0.060951948165893555
1729704162.966591,1729704163.019841,0.05325007438659668
1729704163.019843,1729704163.106099,0.08625578880310059
1729704163.1061,1729704163.159744,0.05364394187927246
1729704163.159745,1729704163.2122,0.05245494842529297
1729704163.2122009,1729704163.2682009,0.0559999942779541
1729704163.268202,1729704163.321161,0.05295896530151367
1729704163.321163,1729704163.3729122,0.051749229431152344
1729704163.372913,1729704163.4265852,0.05367231369018555
1729704163.4265862,1729704163.479464,0.05287790298461914
1729704163.479465,1729704163.535999,0.0565340518951416
1729704163.536,1729704163.5877702,0.05177021026611328
1729704163.587771,1729704163.6398919,0.05212092399597168
1729704163.639893,1729704163.7012858,0.061392784118652344
1729704163.701287,1729704163.753812,0.05252504348754883
1729704163.753814,1729704163.80454,0.05072593688964844
1729704163.8045409,1729704163.85582,0.05127906799316406
1729704163.855822,1729704163.909954,0.05413198471069336
1729704163.909955,1729704163.964632,0.05467700958251953
1729704163.964633,1729704164.016732,0.052098989486694336
1729704164.016733,1729704164.0684621,0.05172920227050781
1729704164.068463,1729704164.1204531,0.05199003219604492
1729704164.1204538,1729704164.173447,0.052993059158325195
1729704164.1734478,1729704164.225878,0.052430152893066406
1729704164.2258801,1729704164.286502,0.06062173843383789
1729704164.2865028,1729704164.3376791,0.05117630958557129
1729704164.337682,1729704164.397388,0.05970597267150879
1729704164.397391,1729704164.454905,0.05751395225524902
1729704164.4549062,1729704164.5107148,0.05580854415893555
1729704164.510716,1729704164.563722,0.05300593376159668
1729704164.563723,1729704164.615505,0.05178189277648926
1729704164.615506,1729704164.677046,0.06154012680053711
1729704164.677048,1729704164.728756,0.05170798301696777
1729704164.728758,1729704164.781905,0.0531468391418457
1729704164.781906,1729704164.836425,0.0545191764831543
1729704164.836426,1729704164.887896,0.051470041275024414
1729704164.887897,1729704164.9423811,0.05448412895202637
1729704164.942382,1729704164.9943,0.05191779136657715
1729704164.9943008,1729704165.045568,0.051267147064208984
1729704165.045569,1729704165.097762,0.05219316482543945
1729704165.097763,1729704165.149674,0.0519108772277832
1729704165.149675,1729704165.201013,0.05133819580078125
1729704165.201016,1729704165.2526689,0.05165290832519531
1729704165.252671,1729704165.305076,0.05240488052368164
1729704165.305077,1729704165.358212,0.053134918212890625
1729704165.3582132,1729704165.441925,0.08371186256408691
1729704165.441927,1729704165.4940622,0.05213522911071777
1729704165.4940631,1729704165.545509,0.051445960998535156
1729704165.5455098,1729704165.5974872,0.05197739601135254
